x,y
1619463512239,43.800000000000004
1619463512239,43.7
1619463512274,43.6
1619463512274,43.5
1619463512274,43.5
1619463512309,43.4
1619463512309,43.4
1619463512309,43.4
1619463512344,43.4
1619463512344,43.4
1619463512344,43.300000000000004
1619463512378,43.2
1619463512378,43.1
1619463512378,43
1619463512414,42.800000000000004
1619463512414,42.800000000000004
1619463512414,42.7
1619463512449,42.6
1619463512449,42.6
1619463512485,42.5
1619463512485,42.5
1619463512485,42.5
1619463512522,42.5
1619463512522,42.6
1619463512522,42.7
1619463512558,42.800000000000004
1619463512558,42.800000000000004
1619463512558,42.800000000000004
1619463512593,42.800000000000004
1619463512593,42.7
1619463512593,42.7
1619463512631,42.6
1619463512631,42.6
1619463512631,42.5
1619463512668,42.5
1619463512668,42.4
1619463512668,42.4
1619463512703,42.300000000000004
1619463512703,42.2
1619463512703,42.1
1619463512739,41.9
1619463512739,41.800000000000004
1619463512739,41.7
1619463512784,41.7
1619463512785,41.6
1619463512785,41.5
1619463512826,41.5
1619463512826,41.4
1619463512826,41.4
1619463512860,41.4
1619463512860,41.300000000000004
1619463512860,41.300000000000004
1619463512860,41.300000000000004
1619463512896,41.4
1619463512896,41.4
1619463512896,41.5
1619463512931,41.5
1619463512931,41.6
1619463512966,41.6
1619463512966,41.6
1619463512966,41.7
1619463512966,41.7
1619463513001,41.7
1619463513001,41.800000000000004
1619463513036,41.9
1619463513036,41.9
1619463513036,42
1619463513072,42
1619463513072,42.1
1619463513072,42.2
1619463513109,42.2
1619463513109,42.300000000000004
1619463513109,42.300000000000004
1619463513144,42.300000000000004
1619463513144,42.300000000000004
1619463513181,42.300000000000004
1619463513181,42.300000000000004
1619463513181,42.2
1619463513181,42.1
1619463513221,42.1
1619463513221,42
1619463513221,42
1619463513258,42
1619463513258,42
1619463513293,42.1
1619463513293,42.1
1619463513293,42.1
1619463513293,42.2
1619463513328,42.2
1619463513328,42.300000000000004
1619463513328,42.4
1619463513362,42.5
1619463513362,42.6
1619463513362,42.6
1619463513397,42.6
1619463513397,42.6
1619463513397,42.7
1619463513433,42.7
1619463513433,42.7
1619463513468,42.7
1619463513468,42.800000000000004
1619463513468,42.800000000000004
1619463513503,42.800000000000004
1619463513503,42.9
1619463513503,42.9
1619463513540,42.800000000000004
1619463513540,42.800000000000004
1619463513540,42.9
1619463513576,42.9
1619463513576,42.9
1619463513610,43
1619463513610,43
1619463513610,43
1619463513610,42.9
1619463513646,42.9
1619463513646,42.9
1619463513646,43
1619463513681,43
1619463513681,43
1619463513716,43.1
1619463513716,43.1
1619463513716,43.2
1619463513716,43.2
1619463513751,43.2
1619463513751,43.300000000000004
1619463513787,43.300000000000004
1619463513787,43.300000000000004
1619463513787,43.300000000000004
1619463513822,43.300000000000004
1619463513822,43.4
1619463513822,43.4
1619463513858,43.4
1619463513858,43.5
1619463513858,43.5
1619463513894,43.6
1619463513894,43.6
1619463513894,43.7
1619463513930,43.7
1619463513930,43.7
1619463513930,43.7
1619463513966,43.7
1619463513966,43.6
1619463513966,43.5
1619463514000,43.4
1619463514000,43.300000000000004
1619463514036,43.2
1619463514036,43.2
1619463514036,43.2
1619463514036,43.2
1619463514071,43.2
1619463514071,43.2
1619463514107,43.2
1619463514107,43.2
1619463514107,43.2
1619463514142,43.2
1619463514142,43.2
1619463514142,43.300000000000004
1619463514176,43.300000000000004
1619463514176,43.300000000000004
1619463514176,43.300000000000004
1619463514223,43.300000000000004
1619463514223,43.300000000000004
1619463514265,43.4
1619463514265,43.4
1619463514265,43.4
1619463514265,43.5
1619463514300,43.5
1619463514301,43.5
1619463514301,43.5
1619463514301,43.5
1619463514336,43.6
1619463514336,43.6
1619463514336,43.6
1619463514371,43.7
1619463514371,43.800000000000004
1619463514406,43.9
1619463514406,44
1619463514406,44.1
1619463514406,44.2
1619463514441,44.300000000000004
1619463514441,44.4
1619463514477,44.4
1619463514477,44.4
1619463514477,44.4
1619463514511,44.4
1619463514511,44.5
1619463514511,44.5
1619463514546,44.5
1619463514546,44.4
1619463514546,44.4
1619463514580,44.4
1619463514580,44.4
1619463514580,44.300000000000004
1619463514618,44.300000000000004
1619463514618,44.300000000000004
1619463514618,44.300000000000004
1619463514618,44.2
1619463514618,44.2
1619463514655,44.2
1619463514655,44.2
1619463514655,44.2
1619463514655,44.1
1619463514690,44.1
1619463514725,44
1619463514725,43.9
1619463514761,43.800000000000004
1619463514761,43.800000000000004
1619463514796,43.7
1619463514796,43.7
1619463514796,43.6
1619463514831,43.7
1619463514831,43.7
1619463514831,43.800000000000004
1619463514866,43.9
1619463514866,43.9
1619463514866,43.9
1619463514901,43.9
1619463514901,43.800000000000004
1619463514901,43.7
1619463514936,43.7
1619463514936,43.6
1619463514936,43.5
1619463514972,43.4
1619463514972,43.2
1619463515007,43.1
1619463515007,43
1619463515007,43
1619463515007,43
1619463515042,42.9
1619463515042,43
1619463515077,43.1
1619463515077,43.1
1619463515077,43.1
1619463515113,43.1
1619463515113,43
1619463515113,42.9
1619463515148,42.800000000000004
1619463515148,42.800000000000004
1619463515184,42.800000000000004
1619463515184,42.800000000000004
1619463515184,42.800000000000004
1619463515184,42.800000000000004
1619463515220,42.800000000000004
1619463515220,42.800000000000004
1619463515220,42.800000000000004
1619463515255,42.800000000000004
1619463515255,42.7
1619463515255,42.7
1619463515291,42.7
1619463515291,42.800000000000004
1619463515328,42.800000000000004
1619463515328,42.800000000000004
1619463515328,42.7
1619463515328,42.7
1619463515365,42.6
1619463515365,42.5
1619463515401,42.4
1619463515401,42.4
1619463515401,42.300000000000004
1619463515439,42.4
1619463515439,42.4
1619463515439,42.4
1619463515439,42.300000000000004
1619463515477,42.300000000000004
1619463515477,42.2
1619463515514,42.2
1619463515514,42.2
1619463515514,42.2
1619463515551,42.2
1619463515551,42.2
1619463515551,42.2
1619463515551,42.1
1619463515588,42.1
1619463515588,42.1
1619463515588,42.1
1619463515635,42.1
1619463515635,42.1
1619463515677,42.1
1619463515677,42
1619463515677,42
1619463515714,42
1619463515714,42
1619463515714,42
1619463515714,42
1619463515714,42
1619463515749,42
1619463515749,42
1619463515749,42
1619463515786,42
1619463515786,42
1619463515786,42
1619463515822,42
1619463515822,41.9
1619463515857,42
1619463515857,42
1619463515857,42
1619463515857,42.1
1619463515894,42.1
1619463515894,42.1
1619463515928,42.1
1619463515928,42.1
1619463515928,42.1
1619463515963,42.1
1619463515963,42.1
1619463515963,42.1
1619463515963,42.1
1619463516000,42
1619463516000,42
1619463516039,42
1619463516039,42
1619463516039,42
1619463516076,42
1619463516076,42
1619463516076,42
1619463516112,42
1619463516112,42
1619463516112,42
1619463516147,41.9
1619463516147,41.9
1619463516147,41.9
1619463516182,41.9
1619463516182,41.9
1619463516182,41.800000000000004
1619463516218,41.800000000000004
1619463516218,41.800000000000004
1619463516218,41.800000000000004
1619463516256,41.800000000000004
1619463516256,41.800000000000004
1619463516292,41.800000000000004
1619463516292,41.800000000000004
1619463516292,41.800000000000004
1619463516329,41.800000000000004
1619463516329,41.800000000000004
1619463516329,41.800000000000004
1619463516329,41.800000000000004
1619463516364,41.800000000000004
1619463516364,41.800000000000004
1619463516399,41.800000000000004
1619463516399,41.9
1619463516399,41.9
1619463516399,41.9
1619463516434,42
1619463516434,42
1619463516434,42
1619463516469,42
1619463516469,42
1619463516505,42
1619463516505,42
1619463516505,42
1619463516505,42
1619463516543,42
1619463516543,42.1
1619463516578,42.1
1619463516578,42.1
1619463516578,42.1
1619463516614,42.1
1619463516614,42.1
1619463516614,42
1619463516614,42
1619463516648,42
1619463516648,42
1619463516684,42
1619463516684,42
1619463516684,42
1619463516719,42
1619463516719,42.1
1619463516719,42.1
1619463516756,42.2
1619463516756,42.2
1619463516756,42.300000000000004
1619463516790,42.4
1619463516790,42.4
1619463516825,42.4
1619463516825,42.4
1619463516825,42.4
1619463516860,42.300000000000004
1619463516860,42.300000000000004
1619463516860,42.300000000000004
1619463516895,42.300000000000004
1619463516896,42.300000000000004
1619463516896,42.300000000000004
1619463516942,42.300000000000004
1619463516942,42.300000000000004
1619463516942,42.300000000000004
1619463516982,42.300000000000004
1619463516982,42.300000000000004
1619463516982,42.300000000000004
1619463517017,42.300000000000004
1619463517017,42.300000000000004
1619463517017,42.300000000000004
1619463517053,42.300000000000004
1619463517053,42.300000000000004
1619463517053,42.300000000000004
1619463517088,42.300000000000004
1619463517088,42.300000000000004
1619463517088,42.2
1619463517088,42.2
1619463517122,42.300000000000004
1619463517122,42.300000000000004
1619463517122,42.300000000000004
1619463517157,42.300000000000004
1619463517157,42.4
1619463517157,42.4
1619463517192,42.4
1619463517192,42.4
1619463517226,42.4
1619463517226,42.4
1619463517226,42.4
1619463517260,42.5
1619463517260,42.5
1619463517260,42.5
1619463517296,42.6
1619463517296,42.6
1619463517296,42.7
1619463517330,42.800000000000004
1619463517330,42.800000000000004
1619463517364,43
1619463517364,43.2
1619463517364,43.4
1619463517364,43.7
1619463517399,44
1619463517399,44.300000000000004
1619463517436,44.6
1619463517436,44.9
1619463517436,45.2
1619463517471,45.5
1619463517471,45.7
1619463517471,46
1619463517508,46.2
1619463517508,46.300000000000004
1619463517508,46.4
1619463517543,46.5
1619463517543,46.6
1619463517578,46.7
1619463517578,46.800000000000004
1619463517578,46.9
1619463517578,47
1619463517614,47
1619463517614,46.9
1619463517614,46.800000000000004
1619463517648,46.6
1619463517648,46.4
1619463517683,46.300000000000004
1619463517683,46.2
1619463517683,46
1619463517683,45.9
1619463517718,45.7
1619463517719,45.5
1619463517755,45.300000000000004
1619463517755,45.1
1619463517755,44.9
1619463517790,44.800000000000004
1619463517790,44.6
1619463517790,44.5
1619463517826,44.300000000000004
1619463517826,44
1619463517826,43.7
1619463517861,43.5
1619463517861,43.1
1619463517861,42.800000000000004
1619463517896,42.5
1619463517896,42.2
1619463517896,41.9
1619463517931,41.5
1619463517931,41.2
1619463517966,40.800000000000004
1619463517966,40.4
1619463517966,40
1619463518002,39.7
1619463518002,39.4
1619463518002,39.1
1619463518039,38.800000000000004
1619463518039,38.5
1619463518039,38.300000000000004
1619463518074,38.1
1619463518074,38
1619463518074,38
1619463518109,37.9
1619463518109,38
1619463518109,38
1619463518143,38.2
1619463518143,38.2
1619463518143,38.2
1619463518177,38.4
1619463518177,38.800000000000004
1619463518177,39.1
1619463518212,39.5
1619463518212,39.800000000000004
1619463518247,39.9
1619463518247,39.9
1619463518247,39.800000000000004
1619463518282,39.6
1619463518282,39.4
1619463518282,39
1619463518318,38.7
1619463518318,38.2
1619463518318,37.7
1619463518354,37.1
1619463518354,36.5
1619463518389,35.800000000000004
1619463518389,35.1
1619463518389,34.300000000000004
1619463518389,33.4
1619463518425,32.5
1619463518425,31.5
1619463518425,30.6
1619463518461,29.7
1619463518461,28.8
1619463518497,28
1619463518497,27.3
1619463518497,26.6
1619463518497,26.1
1619463518532,25.5
1619463518532,25.1
1619463518579,24.6
1619463518579,24.2
1619463518579,23.8
1619463518618,23.5
1619463518618,23.2
1619463518618,23
1619463518654,22.8
1619463518654,22.7
1619463518654,22.5
1619463518654,22.400000000000002
1619463518689,22.2
1619463518689,22
1619463518689,21.8
1619463518725,21.7
1619463518725,21.6
1619463518725,21.6
1619463518761,21.6
1619463518761,21.7
1619463518761,21.7
1619463518795,21.8
1619463518795,21.7
1619463518795,21.7
1619463518831,21.7
1619463518831,21.7
1619463518866,21.6
1619463518866,21.6
1619463518866,21.6
1619463518866,21.6
1619463518901,21.6
1619463518901,21.6
1619463518936,21.6
1619463518936,21.6
1619463518936,21.6
1619463518971,21.6
1619463518971,21.6
1619463518971,21.7
1619463519006,21.7
1619463519006,21.8
1619463519006,21.8
1619463519042,21.8
1619463519042,21.900000000000002
1619463519042,22
1619463519077,22.1
1619463519077,22.2
1619463519077,22.2
1619463519111,22.2
1619463519111,22.2
1619463519146,22.2
1619463519146,22.3
1619463519146,22.400000000000002
1619463519146,22.5
1619463519181,22.6
1619463519181,22.6
1619463519215,22.7
1619463519215,22.7
1619463519215,22.7
1619463519251,22.7
1619463519251,22.6
1619463519251,22.6
1619463519287,22.6
1619463519287,22.6
1619463519287,22.6
1619463519322,22.6
1619463519322,22.6
1619463519359,22.6
1619463519359,22.6
1619463519359,22.5
1619463519359,22.5
1619463519395,22.5
1619463519395,22.5
1619463519429,22.5
1619463519429,22.400000000000002
1619463519429,22.400000000000002
1619463519465,22.400000000000002
1619463519465,22.400000000000002
1619463519465,22.3
1619463519465,22.3
1619463519500,22.3
1619463519500,22.3
1619463519535,22.3
1619463519535,22.3
1619463519535,22.3
1619463519570,22.400000000000002
1619463519570,22.400000000000002
1619463519570,22.400000000000002
1619463519606,22.400000000000002
1619463519606,22.5
1619463519606,22.5
1619463519640,22.5
1619463519640,22.6
1619463519676,22.6
1619463519676,22.7
1619463519676,22.8
1619463519676,22.8
1619463519711,22.900000000000002
1619463519711,22.900000000000002
1619463519746,22.900000000000002
1619463519746,22.900000000000002
1619463519746,22.900000000000002
1619463519780,22.900000000000002
1619463519780,23
1619463519780,23.1
1619463519816,23.1
1619463519816,23.2
1619463519816,23.2
1619463519850,23.1
1619463519850,23.1
1619463519888,23.1
1619463519888,23.1
1619463519888,23.1
1619463519888,23.1
1619463519925,23.1
1619463519925,23.1
1619463519960,23.1
1619463519960,23.1
1619463519960,23.1
1619463519995,23.1
1619463519995,23.1
1619463519995,23.1
1619463519995,23.1
1619463520043,23.1
1619463520043,23.1
1619463520083,23.1
1619463520083,23.1
1619463520083,23.1
1619463520119,23.2
1619463520119,23.2
1619463520119,23.3
1619463520119,23.400000000000002
1619463520154,23.400000000000002
1619463520154,23.5
1619463520154,23.5
1619463520154,23.6
1619463520190,23.6
1619463520190,23.7
1619463520224,23.7
1619463520224,23.8
1619463520224,23.900000000000002
1619463520261,23.900000000000002
1619463520261,24
1619463520261,24
1619463520296,24
1619463520296,24
1619463520296,24.1
1619463520330,24.1
1619463520330,24.1
1619463520330,24.1
1619463520365,24.1
1619463520365,24.1
1619463520365,24
1619463520400,24
1619463520400,23.900000000000002
1619463520435,23.900000000000002
1619463520435,23.8
1619463520435,23.8
1619463520435,23.7
1619463520471,23.7
1619463520471,23.6
1619463520507,23.6
1619463520507,23.5
1619463520507,23.400000000000002
1619463520543,23.400000000000002
1619463520543,23.3
1619463520543,23.2
1619463520578,23.2
1619463520578,23.1
1619463520578,23
1619463520613,22.900000000000002
1619463520613,22.900000000000002
1619463520613,22.8
1619463520647,22.7
1619463520647,22.7
1619463520647,22.6
1619463520683,22.6
1619463520683,22.6
1619463520683,22.6
1619463520719,22.6
1619463520719,22.5
1619463520754,22.5
1619463520754,22.400000000000002
1619463520754,22.400000000000002
1619463520789,22.3
1619463520789,22.3
1619463520789,22.2
1619463520824,22.2
1619463520824,22.2
1619463520824,22.1
1619463520861,22.1
1619463520861,22
1619463520861,21.900000000000002
1619463520897,21.8
1619463520897,21.7
1619463520897,21.7
1619463520932,21.6
1619463520932,21.6
1619463520966,21.5
1619463520966,21.5
1619463520966,21.400000000000002
1619463520966,21.400000000000002
1619463521001,21.3
1619463521002,21.2
1619463521037,21.2
1619463521037,21.1
1619463521037,21.1
1619463521073,21.1
1619463521073,21
1619463521073,21
1619463521108,21
1619463521108,21
1619463521108,20.900000000000002
1619463521144,20.900000000000002
1619463521144,20.900000000000002
1619463521180,20.900000000000002
1619463521180,20.8
1619463521180,20.900000000000002
1619463521180,20.900000000000002
1619463521216,20.900000000000002
1619463521216,20.900000000000002
1619463521216,20.900000000000002
1619463521252,20.900000000000002
1619463521252,20.900000000000002
1619463521287,20.8
1619463521287,20.8
1619463521287,20.8
1619463521287,20.8
1619463521322,20.8
1619463521322,20.7
1619463521358,20.7
1619463521358,20.7
1619463521358,20.6
1619463521393,20.6
1619463521393,20.5
1619463521393,20.5
1619463521427,20.5
1619463521427,20.400000000000002
1619463521427,20.400000000000002
1619463521463,20.3
1619463521463,20.3
1619463521463,20.2
1619463521497,20.2
1619463521497,20.1
1619463521497,20.1
1619463521532,20
1619463521532,19.900000000000002
1619463521568,19.8
1619463521568,19.8
1619463521568,19.7
1619463521614,19.6
1619463521614,19.6
1619463521614,19.5
1619463521656,19.400000000000002
1619463521656,19.3
1619463521656,19.2
1619463521692,19.1
1619463521692,18.900000000000002
1619463521692,18.8
1619463521692,18.7
1619463521726,18.7
1619463521726,18.6
1619463521726,18.6
1619463521726,18.5
1619463521762,18.5
1619463521762,18.5
1619463521797,18.5
1619463521797,18.5
1619463521797,18.5
1619463521832,18.5
1619463521832,18.5
1619463521832,18.400000000000002
1619463521868,18.400000000000002
1619463521868,18.400000000000002
1619463521868,18.400000000000002
1619463521904,18.400000000000002
1619463521904,18.400000000000002
1619463521938,18.5
1619463521938,18.5
1619463521938,18.5
1619463521938,18.5
1619463521976,18.5
1619463521976,18.6
1619463521976,18.6
1619463522011,18.6
1619463522011,18.6
1619463522045,18.6
1619463522045,18.7
1619463522045,18.7
1619463522045,18.7
1619463522081,18.7
1619463522081,18.7
1619463522116,18.7
1619463522116,18.7
1619463522116,18.6
1619463522150,18.6
1619463522150,18.6
1619463522150,18.5
1619463522186,18.5
1619463522186,18.5
1619463522186,18.400000000000002
1619463522221,18.400000000000002
1619463522221,18.3
1619463522256,18.2
1619463522256,18.1
1619463522256,18
1619463522256,17.900000000000002
1619463522291,17.900000000000002
1619463522291,17.8
1619463522325,17.8
1619463522325,17.8
1619463522325,17.8
1619463522360,17.8
1619463522360,17.7
1619463522360,17.7
1619463522395,17.6
1619463522395,17.6
1619463522395,17.6
1619463522430,17.6
1619463522430,17.7
1619463522464,17.7
1619463522464,17.7
1619463522464,17.7
1619463522464,17.7
1619463522500,17.6
1619463522500,17.6
1619463522534,17.6
1619463522534,17.5
1619463522534,17.5
1619463522570,17.5
1619463522570,17.5
1619463522570,17.5
1619463522606,17.5
1619463522606,17.5
1619463522606,17.5
1619463522641,17.5
1619463522641,17.400000000000002
1619463522641,17.400000000000002
1619463522687,17.3
1619463522687,17.3
1619463522687,17.2
1619463522728,17.2
1619463522728,17.2
1619463522764,17.2
1619463522764,17.2
1619463522764,17.2
1619463522764,17.1
1619463522799,17.1
1619463522799,17.1
1619463522799,17
1619463522799,17
1619463522834,17
1619463522834,16.9
1619463522834,16.9
1619463522869,16.9
1619463522870,16.9
1619463522906,16.9
1619463522906,16.9
1619463522906,16.9
1619463522906,16.8
1619463522941,16.8
1619463522941,16.8
1619463522981,16.8
1619463522981,16.8
1619463522981,16.8
1619463523017,16.8
1619463523017,16.8
1619463523017,16.8
1619463523052,16.8
1619463523052,16.8
1619463523087,16.8
1619463523087,16.8
1619463523087,16.8
1619463523087,16.8
1619463523122,16.8
1619463523122,16.8
1619463523122,16.8
1619463523158,16.8
1619463523158,16.8
1619463523158,16.8
1619463523193,16.8
1619463523193,16.8
1619463523228,16.8
1619463523228,16.8
1619463523228,16.8
1619463523228,16.8
1619463523264,16.8
1619463523264,16.7
1619463523264,16.7
1619463523299,16.7
1619463523299,16.7
1619463523334,16.7
1619463523334,16.7
1619463523334,16.7
1619463523334,16.6
1619463523370,16.6
1619463523370,16.6
1619463523406,16.6
1619463523406,16.6
1619463523406,16.6
1619463523441,16.6
1619463523441,16.7
1619463523441,16.7
1619463523477,16.7
1619463523477,16.6
1619463523477,16.6
1619463523511,16.6
1619463523511,16.6
1619463523545,16.6
1619463523545,16.6
1619463523545,16.6
1619463523545,16.6
1619463523580,16.6
1619463523580,16.6
1619463523616,16.6
1619463523616,16.6
1619463523616,16.6
1619463523650,16.5
1619463523650,16.5
1619463523650,16.5
1619463523686,16.5
1619463523686,16.5
1619463523686,16.5
1619463523723,16.5
1619463523723,16.4
1619463523757,16.4
1619463523757,16.4
1619463523757,16.4
1619463523757,16.4
1619463523792,16.4
1619463523792,16.4
1619463523792,16.4
1619463523827,16.4
1619463523827,16.4
1619463523861,16.4
1619463523861,16.4
1619463523861,16.3
1619463523895,16.3
1619463523895,16.3
1619463523895,16.2
1619463523929,16.2
1619463523929,16.2
1619463523929,16.1
1619463523964,16.1
1619463523964,16.1
1619463523964,16.1
1619463523999,16
1619463523999,16
1619463524034,16
1619463524034,15.9
1619463524034,15.9
1619463524034,15.8
1619463524069,15.8
1619463524069,15.700000000000001
1619463524104,15.700000000000001
1619463524104,15.700000000000001
1619463524104,15.700000000000001
1619463524139,15.700000000000001
1619463524139,15.700000000000001
1619463524139,15.700000000000001
1619463524174,15.700000000000001
1619463524174,15.700000000000001
1619463524174,15.6
1619463524210,15.6
1619463524210,15.6
1619463524245,15.6
1619463524245,15.6
1619463524245,15.6
1619463524245,15.6
1619463524280,15.6
1619463524280,15.6
1619463524326,15.700000000000001
